,day,CP Price,BAYC Price
417,2018-02-22 00:00:00.000,0.08999999999999901,
418,2018-02-23 00:00:00.000,0.08999999999999901,
419,2018-02-24 00:00:00.000,0.09249999999999901,
420,2018-02-25 00:00:00.000,0.093333333333333,
421,2018-02-26 00:00:00.000,0.11333333333333301,
422,2018-02-27 00:00:00.000,0.12499999999999901,
423,2018-02-28 00:00:00.000,0.12199999999999901,
424,2018-03-01 00:00:00.000,0.11433333333333301,
425,2018-03-02 00:00:00.000,0.09766666666666601,
426,2018-03-03 00:00:00.000,0.10324999999999901,
427,2018-03-04 00:00:00.000,0.10974999999999902,
428,2018-03-05 00:00:00.000,0.11333333333333301,
429,2018-03-06 00:00:00.000,0.11999999999999901,
430,2018-03-07 00:00:00.000,0.11999999999999901,
432,2018-03-09 00:00:00.000,0.099999999999999,
433,2018-03-10 00:00:00.000,0.099999999999999,
434,2018-03-11 00:00:00.000,0.099999999999999,
435,2018-03-12 00:00:00.000,0.099999999999999,
436,2018-03-13 00:00:00.000,0.08999999999999901,
437,2018-03-14 00:00:00.000,0.08999999999999901,
438,2018-03-15 00:00:00.000,0.08999999999999901,
439,2018-03-16 00:00:00.000,0.08999999999999901,
440,2018-03-17 00:00:00.000,0.08999999999999901,
441,2018-03-18 00:00:00.000,0.094999999999999,
442,2018-03-19 00:00:00.000,0.146666666666666,
443,2018-03-20 00:00:00.000,0.134999999999999,
444,2018-03-21 00:00:00.000,0.162499999999999,
445,2018-03-22 00:00:00.000,0.162499999999999,
446,2018-03-23 00:00:00.000,0.133333333333333,
447,2018-03-24 00:00:00.000,0.133333333333333,
448,2018-03-25 00:00:00.000,0.143333333333333,
449,2018-03-26 00:00:00.000,0.164999999999999,
450,2018-03-27 00:00:00.000,0.164999999999999,
451,2018-03-28 00:00:00.000,0.229999999999999,
455,2018-04-01 00:00:00.000,0.199999999999999,
456,2018-04-02 00:00:00.000,0.199999999999999,
457,2018-04-03 00:00:00.000,0.14999999999999902,
