id,skin,url
1032,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk1032.png
4820,white,https://www.larvalabs.com/cryptopunks/cryptopunk4820.png
6703,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk6703.png
3921,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk3921.png
4485,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk4485.png
2592,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk2592.png
5946,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk5946.png
3099,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk3099.png
3037,Black,https://www.larvalabs.com/cryptopunks/cryptopunk3037.png
8427,Black,https://www.larvalabs.com/cryptopunks/cryptopunk8427.png
4274,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk4274.png
81,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk81.png
3708,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk3708.png
2006,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk2006.png
2392,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk2392.png
8434,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk8434.png
5034,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk5034.png
1991,Black,https://www.larvalabs.com/cryptopunks/cryptopunk1991.png
2429,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk2429.png
5728,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk5728.png
4202,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk4202.png
7877,white,https://www.larvalabs.com/cryptopunks/cryptopunk7877.png
5054,Black,https://www.larvalabs.com/cryptopunks/cryptopunk5054.png
4267,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk4267.png
7722,white,https://www.larvalabs.com/cryptopunks/cryptopunk7722.png
6118,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk6118.png
9785,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk9785.png
3192,Black,https://www.larvalabs.com/cryptopunks/cryptopunk3192.png
7269,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk7269.png
7977,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk7977.png
416,Black,https://www.larvalabs.com/cryptopunks/cryptopunk416.png
1410,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk1410.png
3998,white,https://www.larvalabs.com/cryptopunks/cryptopunk3998.png
2257,Black,https://www.larvalabs.com/cryptopunks/cryptopunk2257.png
2820,Black,https://www.larvalabs.com/cryptopunks/cryptopunk2820.png
8343,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk8343.png
3586,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk3586.png
5226,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk5226.png
